simulation_number,port,price,fuel_amount,refuel_amount,speed,fuel_cost,total_cost
864950501,6,1318.359375,85.0,1,1,,
864950501,7,1373.291015625,64.0,1,1,,
864950501,8,1922.607421875,0.0,130,1,,
864950501,9,2059.9365234375,30.0,15,1,,
864950501,,,,,,582837.4755859375,1400.0
864950502,0,1000,0.0,130,1,,
864950502,1,1200,100.0,1,1,,
864950502,2,800,76.0,1,1,,
864950502,3,1375.0,47.0,1,1,,
864950502,4,1562.5,23.0,10,1,,
864950502,5,1562.5,0.0,130,1,,
864950502,6,2343.75,85.0,1,1,,
864950502,7,1953.125,64.0,1,1,,
864950502,8,2734.375,0.0,130,1,,
864950502,9,3662.109375,30.0,15,1,,
864950502,,,,,,807322.265625,1400.0
864950600,0,1000,0.0,130,1,,
864950600,1,1200,100.0,1,1,,
864950600,2,600.0,76.0,1,1,,
864950600,3,1031.25,47.0,1,1,,
864950600,4,703.125,23.0,10,1,,
864950600,5,878.90625,0.0,130,1,,
864950600,6,1054.6875,85.0,1,1,,
864950600,7,659.1796875,64.0,1,1,,
864950600,8,692.138671875,0.0,130,1,,
864950600,9,556.182861328125,30.0,15,1,,
864950600,,,,,,394654.9499511719,1400.0
864950601,0,1000,0.0,130,1,,
864950601,1,1200,100.0,1,1,,
864950601,2,600.0,76.0,1,1,,
864950601,3,1031.25,47.0,1,1,,
864950601,4,1171.875,23.0,10,1,,
864950601,5,878.90625,0.0,130,1,,
864950601,6,1318.359375,85.0,1,1,,
864950601,7,1373.291015625,64.0,1,1,,
864950601,8,1922.607421875,0.0,130,1,,
864950601,9,2059.9365234375,30.0,15,1,,
864950601,,,,,,582837.4755859375,1400.0
864950602,0,1000,0.0,130,1,,
864950602,1,1200,100.0,1,1,,
864950602,2,800,76.0,1,1,,
864950602,3,1375.0,47.0,1,1,,
864950602,4,1562.5,23.0,10,1,,
864950602,5,1562.5,0.0,130,1,,
864950602,6,2343.75,85.0,1,1,,
864950602,7,1953.125,64.0,1,1,,
864950602,8,2734.375,0.0,130,1,,
864950602,9,3662.109375,30.0,15,1,,
864950602,,,,,,807322.265625,1400.0
864950700,0,1000,0.0,130,1,,
864950700,1,1200,100.0,1,1,,
864950700,2,600.0,76.0,1,1,,
864950700,3,1031.25,47.0,1,1,,
864950700,4,703.125,23.0,10,1,,
864950700,5,878.90625,0.0,130,1,,
864950700,6,1054.6875,85.0,1,1,,
864950700,7,659.1796875,64.0,1,1,,
864950700,8,692.138671875,0.0,130,1,,
864950700,9,556.182861328125,30.0,15,1,,
864950700,,,,,,394654.9499511719,1400.0
864950701,0,1000,0.0,130,1,,
864950701,1,1200,100.0,1,1,,
864950701,2,600.0,76.0,1,1,,
864950701,3,1031.25,47.0,1,1,,
864950701,4,1171.875,23.0,10,1,,
864950701,5,878.90625,0.0,130,1,,
864950701,6,1318.359375,85.0,1,1,,
864950701,7,1373.291015625,64.0,1,1,,
864950701,8,1922.607421875,0.0,130,1,,
864950701,9,2059.9365234375,30.0,15,1,,
864950701,,,,,,582837.4755859375,1400.0
864950702,0,1000,0.0,130,1,,
864950702,1,1200,100.0,1,1,,
864950702,2,800,76.0,1,1,,
864950702,3,1375.0,47.0,1,1,,
864950702,4,1562.5,23.0,10,1,,
864950702,5,1562.5,0.0,130,1,,
864950702,6,2343.75,85.0,1,1,,
864950702,7,1953.125,64.0,1,1,,
864950702,8,2734.375,0.0,130,1,,
864950702,9,3662.109375,30.0,15,1,,
864950702,,,,,,807322.265625,1400.0
864950800,0,1000,0.0,130,1,,
864950800,1,1200,100.0,1,1,,
864950800,2,600.0,76.0,1,1,,
864950800,3,1031.25,47.0,1,1,,
864950800,4,703.125,23.0,10,1,,
864950800,5,878.90625,0.0,130,1,,
864950800,6,1054.6875,85.0,1,1,,
864950800,7,659.1796875,64.0,1,1,,
864950800,8,692.138671875,0.0,130,1,,
864950800,9,556.182861328125,30.0,15,1,,
864950800,,,,,,394654.9499511719,1400.0
864950801,0,1000,0.0,130,1,,
864950801,1,1200,100.0,1,1,,
864950801,2,600.0,76.0,1,1,,
864950801,3,1031.25,47.0,1,1,,
864950801,4,1171.875,23.0,10,1,,
864950801,5,878.90625,0.0,130,1,,
864950801,6,1318.359375,85.0,1,1,,
864950801,7,1373.291015625,64.0,1,1,,
864950801,8,1922.607421875,0.0,130,1,,
864950801,9,2059.9365234375,30.0,15,1,,
864950801,,,,,,582837.4755859375,1400.0
864950802,0,1000,0.0,130,1,,
864950802,1,1200,100.0,1,1,,
864950802,2,800,76.0,1,1,,
864950802,3,1375.0,47.0,1,1,,
864950802,4,1562.5,23.0,10,1,,
864950802,5,1562.5,0.0,130,1,,
864950802,6,2343.75,85.0,1,1,,
864950802,7,1953.125,64.0,1,1,,
864950802,8,2734.375,0.0,130,1,,
864950802,9,3662.109375,30.0,15,1,,
864950802,,,,,,807322.265625,1400.0
864950900,0,1000,0.0,107,1,,
864950900,1,1200,77.0,46,1,,
864950900,2,600.0,98.0,0,1,,
864950900,3,1031.25,68.0,5,1,,
864950900,4,703.125,48.0,43,1,,
864950900,5,878.90625,58.0,26,1,,
864950900,6,1054.6875,39.0,31,1,,
864950900,7,659.1796875,48.0,36,1,,
864950900,8,692.138671875,19.0,102,1,,
864950900,9,556.182861328125,21.0,27,1,,
864950900,,,,,,401983.0505371094,1400.0
864950901,0,1000,0.0,128,1,,
864950901,1,1200,98.0,22,1,,
864950901,2,600.0,95.0,55,1,,
864950901,3,1031.25,120.0,12,1,,
864950901,4,1171.875,107.0,21,1,,
864950901,5,878.90625,95.0,51,1,,
864950901,6,1318.359375,101.0,49,1,,
864950901,7,1373.291015625,128.0,3,1,,
864950901,8,1922.607421875,66.0,60,1,,
864950901,9,2059.9365234375,26.0,53,1,,
864950901,,,,,,602961.1572265625,1400.0
864950902,0,1000,0.0,75,1,,
864950902,1,1200,45.0,60,1,,
864950902,2,800,80.0,50,1,,
864950902,3,1375.0,100.0,39,1,,
864950902,4,1562.5,114.0,2,1,,
864950902,5,1562.5,83.0,19,1,,
864950902,6,2343.75,57.0,93,1,,
864950902,7,1953.125,128.0,14,1,,
864950902,8,2734.375,77.0,31,1,,
864950902,9,3662.109375,8.0,101,1,,
864950902,,,,,,1013888.671875,1400.0
864951000,0,1000,0.0,96,1,,
864951000,1,1200,66.0,72,1,,
864951000,2,600.0,113.0,10,1,,
864951000,3,1031.25,93.0,8,1,,
864951000,4,703.125,76.0,47,1,,
864951000,5,878.90625,90.0,51,1,,
864951000,6,1054.6875,96.0,3,1,,
864951000,7,659.1796875,77.0,41,1,,
864951000,8,692.138671875,53.0,62,1,,
864951000,9,556.182861328125,15.0,135,1,,
864951000,,,,,,463208.8073730469,1400.0
864951001,0,1000,0.0,96,1,,
864951001,1,1200,66.0,78,1,,
864951001,2,600.0,119.0,28,1,,
864951001,3,1031.25,117.0,0,1,,
864951001,4,1171.875,92.0,37,1,,
864951001,5,878.90625,96.0,46,1,,
864951001,6,1318.359375,97.0,3,1,,
864951001,7,1373.291015625,78.0,10,1,,
864951001,8,1922.607421875,23.0,90,1,,
864951001,9,2059.9365234375,13.0,127,1,,
864951001,,,,,,779523.6572265625,1400.0
54360100,0,1000,0.0,36,1,,
54360100,1,1200,6.0,41,1,,
54360100,2,600.0,22.0,54,1,,
54360100,3,1031.25,46.0,37,1,,
54360100,4,703.125,58.0,78,1,,
54360100,5,878.90625,103.0,23,1,,
54360100,6,1054.6875,81.0,0,1,,
54360100,7,659.1796875,59.0,6,1,,
54360100,8,692.138671875,0.0,107,1,,
54360100,9,556.182861328125,7.0,40,1,,
54360100,,,,,,370576.07421875,1400.0
54360101,0,1000,0.0,52,1,,
54360101,1,1200,22.0,36,1,,
54360101,2,600.0,33.0,0,1,,
54360101,3,1031.25,3.0,84,1,,
54360101,4,1171.875,62.0,18,1,,
54360101,5,878.90625,47.0,44,1,,
54360101,6,1318.359375,46.0,29,1,,
54360101,7,1373.291015625,53.0,20,1,,
54360101,8,1922.607421875,8.0,142,1,,
54360101,9,2059.9365234375,50.0,0,1,,
54360101,,,,,,611799.12109375,1400.0
54360102,0,1000,0.0,45,1,,
54360102,1,1200,15.0,19,1,,
54360102,2,800,9.0,130,1,,
54360102,3,1375.0,109.0,17,1,,
54360102,4,1562.5,101.0,35,1,,
54360102,5,1562.5,103.0,23,1,,
54360102,6,2343.75,81.0,19,1,,
54360102,7,1953.125,78.0,36,1,,
54360102,8,2734.375,49.0,101,1,,
54360102,9,3662.109375,50.0,0,1,,
54360102,,,,,,709315.625,1400.0
54360103,0,1000,0.0,53,1,,
54360103,1,1500.0,23.0,36,1,,
54360103,2,1250.0,34.0,33,1,,
54360103,3,2148.4375,37.0,0,1,,
54360103,4,1464.84375,12.0,98,1,,
54360103,5,1098.6328125,77.0,15,1,,
54360103,6,1647.94921875,47.0,29,1,,
54360103,7,1716.61376953125,54.0,20,1,,
54360103,8,3004.0740966796875,9.0,141,1,,
54360103,9,4023.313522338867,50.0,0,1,,
54360103,,,,,,842981.4300537109,1400.0
54360104,0,1000,0.0,30,1,,
54360104,1,900.0,0.0,64,1,,
54360104,2,600.0,39.0,23,1,,
54360104,3,1031.25,32.0,101,1,,
54360104,4,1171.875,108.0,15,1,,
54360104,5,1464.84375,90.0,0,1,,
54360104,6,2197.265625,45.0,52,1,,
54360104,7,2288.818359375,75.0,26,1,,
54360104,8,3204.345703125,36.0,73,1,,
54360104,9,3433.2275390625,9.0,40,1,,
54360104,,,,,,807147.802734375,1400.0
54360105,0,1000,0.0,73,1,,
54360105,1,1500.0,43.0,30,1,,
54360105,2,1250.0,48.0,58,1,,
54360105,3,1289.0625,76.0,42,1,,
54360105,4,878.90625,93.0,16,1,,
54360105,5,659.1796875,76.0,68,1,,
54360105,6,988.76953125,99.0,14,1,,
54360105,7,1029.96826171875,91.0,12,1,,
54360105,8,1802.4444580078125,38.0,104,1,,
54360105,9,1448.3928680419922,42.0,7,1,,
54360105,,,,,,567822.7100372314,1400.0
54360106,0,1000,0.0,30,1,,
54360106,1,900.0,0.0,64,1,,
54360106,2,450.0,39.0,7,1,,
54360106,3,773.4375,16.0,86,1,,
54360106,4,527.34375,77.0,0,1,,
54360106,5,395.5078125,44.0,37,1,,
54360106,6,474.609375,36.0,8,1,,
54360106,7,395.5078125,22.0,73,1,,
54360106,8,692.138671875,30.0,77,1,,
54360106,9,741.5771484375,7.0,40,1,,
54360106,,,,,,326026.123046875,1400.0
54360107,0,1000,0.0,96,1,,
54360107,1,1500.0,66.0,42,1,,
54360107,2,1000.0,83.0,0,1,,
54360107,3,1718.75,53.0,41,1,,
54360107,4,1562.5,69.0,5,1,,
54360107,5,1953.125,41.0,85,1,,
54360107,6,1757.8125,81.0,64,1,,
54360107,7,1831.0546875,123.0,0,1,,
54360107,8,1922.607421875,58.0,52,1,,
54360107,9,2059.9365234375,10.0,40,1,,
54360107,,,,,,730669.921875,1400.0
54360108,0,1000,0.0,30,1,,
54360108,1,900.0,0.0,32,1,,
54360108,2,450.0,7.0,61,1,,
54360108,3,464.0625,38.0,16,1,,
54360108,4,316.40625,29.0,51,1,,
54360108,5,395.5078125,47.0,95,1,,
54360108,6,474.609375,97.0,3,1,,
54360108,7,395.5078125,78.0,30,1,,
54360108,8,692.138671875,43.0,84,1,,
54360108,9,556.182861328125,27.0,26,1,,
54360108,,,,,,273774.42626953125,1400.0
54360109,0,1000,0.0,32,1,,
54360109,1,1500.0,2.0,74,1,,
54360109,2,750.0,51.0,28,1,,
54360109,3,1289.0625,49.0,21,1,,
54360109,4,1464.84375,45.0,67,1,,
54360109,5,1464.84375,79.0,15,1,,
54360109,6,1757.8125,49.0,7,1,,
54360109,7,1098.6328125,34.0,107,1,,
54360109,8,1922.607421875,76.0,42,1,,
54360109,9,2059.9365234375,18.0,28,1,,
54360109,,,,,,619973.6328125,1400.0
54360110,0,1000,0.0,36,1,,
54360110,1,900.0,6.0,20,1,,
54360110,2,600.0,1.0,106,1,,
54360110,3,825.0,77.0,62,1,,
54360110,4,937.5,114.0,30,1,,
54360110,5,937.5,111.0,27,1,,
54360110,6,1406.25,93.0,16,1,,
54360110,7,1171.875,87.0,27,1,,
54360110,8,1230.46875,49.0,72,1,,
54360110,9,1647.94921875,21.0,27,1,,
54360110,,,,,,449916.50390625,1400.0
54360111,0,1000,0.0,61,1,,
54360111,1,900.0,31.0,38,1,,
54360111,2,600.0,44.0,0,1,,
54360111,3,825.0,14.0,19,1,,
54360111,4,562.5,8.0,111,1,,
54360111,5,562.5,86.0,59,1,,
54360111,6,675.0,100.0,3,1,,
54360111,7,562.5,81.0,54,1,,
54360111,8,590.625,70.0,45,1,,
54360111,9,632.8125,15.0,38,1,,
54360111,,,,,,329025.0,1400.0
54360112,0,1000,0.0,36,1,,
54360112,1,1500.0,6.0,30,1,,
54360112,2,750.0,11.0,59,1,,
54360112,3,1289.0625,40.0,7,1,,
54360112,4,1464.84375,22.0,54,1,,
54360112,5,1831.0546875,43.0,45,1,,
54360112,6,2746.58203125,43.0,0,1,,
54360112,7,2861.02294921875,21.0,73,1,,
54360112,8,5006.7901611328125,29.0,77,1,,
54360112,9,5364.418029785156,6.0,41,1,,
54360112,,,,,,1149591.1178588867,1400.0
54360113,0,1000,0.0,32,1,,
54360113,1,1200,2.0,84,1,,
54360113,2,800,61.0,82,1,,
54360113,3,1100,113.0,13,1,,
54360113,4,1250.0,101.0,3,1,,
54360113,5,1250.0,71.0,62,1,,
54360113,6,1875.0,88.0,8,1,,
54360113,7,1562.5,74.0,76,1,,
54360113,8,2734.375,85.0,51,1,,
54360113,9,3662.109375,36.0,16,1,,
54360113,,,,,,666246.875,1400.0
54360114,0,1000,0.0,32,1,,
54360114,1,1500.0,2.0,30,1,,
54360114,2,1000.0,7.0,122,1,,
54360114,3,1375.0,99.0,0,1,,
54360114,4,1562.5,74.0,48,1,,
54360114,5,1953.125,89.0,21,1,,
54360114,6,1757.8125,65.0,60,1,,
54360114,7,1831.0546875,103.0,23,1,,
54360114,8,2563.4765625,61.0,69,1,,
54360114,9,2059.9365234375,30.0,17,1,,
54360114,,,,,,711497.4365234375,1400.0
54360115,0,1000,0.0,42,1,,
54360115,1,900.0,12.0,29,1,,
54360115,2,750.0,16.0,28,1,,
54360115,3,773.4375,14.0,126,1,,
54360115,4,527.34375,115.0,2,1,,
54360115,5,395.5078125,84.0,61,1,,
54360115,6,355.95703125,100.0,10,1,,
54360115,7,370.78857421875,88.0,35,1,,
54360115,8,519.10400390625,58.0,52,1,,
54360115,9,417.13714599609375,10.0,40,1,,
54360115,,,,,,312449.853515625,1400.0
54360116,0,1000,0.0,36,1,,
54360116,1,900.0,6.0,30,1,,
54360116,2,750.0,11.0,119,1,,
54360116,3,1031.25,100.0,17,1,,
54360116,4,1171.875,92.0,37,1,,
54360116,5,1464.84375,96.0,30,1,,
54360116,6,1757.8125,81.0,69,1,,
54360116,7,1831.0546875,128.0,9,1,,
54360116,8,2563.4765625,72.0,78,1,,
54360116,9,2059.9365234375,50.0,0,1,,
54360116,,,,,,627305.6640625,1400.0
54360117,0,1000,0.0,45,1,,
54360117,1,1200,15.0,48,1,,
54360117,2,1000.0,38.0,88,1,,
54360117,3,1718.75,96.0,3,1,,
54360117,4,1562.5,74.0,54,1,,
54360117,5,1953.125,95.0,51,1,,
54360117,6,1757.8125,101.0,10,1,,
54360117,7,1098.6328125,89.0,13,1,,
54360117,8,1538.0859375,37.0,72,1,,
54360117,9,1235.9619140625,9.0,40,1,,
54360117,,,,,,612281.640625,1400.0
54360118,0,1000,0.0,53,1,,
54360118,1,900.0,23.0,18,1,,
54360118,2,450.0,16.0,28,1,,
54360118,3,773.4375,14.0,87,1,,
54360118,4,703.125,76.0,0,1,,
54360118,5,878.90625,43.0,15,1,,
54360118,6,1318.359375,13.0,48,1,,
54360118,7,823.974609375,39.0,103,1,,
54360118,8,865.17333984375,77.0,31,1,,
54360118,9,1158.7142944335938,8.0,40,1,,
54360118,,,,,,422092.236328125,1400.0
54360119,0,1000,0.0,107,1,,
54360119,1,1200,77.0,15,1,,
54360119,2,1000.0,67.0,5,1,,
54360119,3,1031.25,42.0,84,1,,
54360119,4,1171.875,101.0,28,1,,
54360119,5,1171.875,96.0,27,1,,
54360119,6,1757.8125,78.0,30,1,,
54360119,7,1831.0546875,86.0,36,1,,
54360119,8,1922.607421875,57.0,46,1,,
54360119,9,2574.920654296875,3.0,42,1,,
54360119,,,,,,636817.0776367188,1400.0
54360120,0,1000,0.0,42,1,,
54360120,1,900.0,12.0,39,1,,
54360120,2,450.0,26.0,124,1,,
54360120,3,618.75,120.0,25,1,,
54360120,4,421.875,120.0,30,1,,
54360120,5,527.34375,117.0,21,1,,
54360120,6,791.015625,93.0,40,1,,
54360120,7,659.1796875,111.0,27,1,,
54360120,8,922.8515625,73.0,55,1,,
54360120,9,1235.9619140625,28.0,17,1,,
54360120,,,,,,333805.8837890625,1400.0
54360121,0,1000,0.0,30,1,,
54360121,1,900.0,0.0,32,1,,
54360121,2,600.0,7.0,30,1,,
54360121,3,1031.25,7.0,20,1,,
54360121,4,937.5,2.0,52,1,,
54360121,5,1171.875,21.0,101,1,,
54360121,6,1406.25,77.0,41,1,,
54360121,7,1464.84375,96.0,7,1,,
54360121,8,2563.4765625,38.0,72,1,,
54360121,9,3433.2275390625,10.0,40,1,,
54360121,,,,,,694843.9453125,1400.0
54360122,0,1000,0.0,39,1,,
54360122,1,1200,9.0,50,1,,
54360122,2,800,34.0,66,1,,
54360122,3,1100,70.0,22,1,,
54360122,4,1250.0,67.0,17,1,,
54360122,5,1562.5,51.0,14,1,,
54360122,6,2343.75,20.0,27,1,,
54360122,7,1464.84375,25.0,89,1,,
54360122,8,1538.0859375,49.0,64,1,,
54360122,9,2059.9365234375,13.0,39,1,,
54360122,,,,,,632052.3681640625,1400.0
54360123,0,1000,0.0,42,1,,
54360123,1,1500.0,12.0,14,1,,
54360123,2,1250.0,1.0,85,1,,
54360123,3,1718.75,56.0,73,1,,
54360123,4,1953.125,104.0,26,1,,
54360123,5,2441.40625,97.0,30,1,,
54360123,6,2197.265625,82.0,24,1,,
54360123,7,2288.818359375,84.0,0,1,,
54360123,8,3204.345703125,19.0,112,1,,
54360123,9,4291.534423828125,31.0,17,1,,
54360123,,,,,,936819.3664550781,1400.0
54360124,0,1000,0.0,96,1,,
54360124,1,1500.0,66.0,12,1,,
54360124,2,1000.0,53.0,6,1,,
54360124,3,1718.75,29.0,25,1,,
54360124,4,1562.5,29.0,17,1,,
54360124,5,1562.5,13.0,68,1,,
54360124,6,1875.0,36.0,32,1,,
54360124,7,1171.875,46.0,52,1,,
54360124,8,2050.78125,33.0,75,1,,
54360124,9,2746.58203125,8.0,40,1,,
54360124,,,,,,720890.625,1400.0
54360125,0,1000,0.0,75,1,,
54360125,1,900.0,45.0,7,1,,
54360125,2,750.0,27.0,43,1,,
54360125,3,1289.0625,40.0,102,1,,
54360125,4,878.90625,117.0,0,1,,
54360125,5,1098.6328125,84.0,51,1,,
54360125,6,1647.94921875,90.0,25,1,,
54360125,7,1373.291015625,93.0,12,1,,
54360125,8,1922.607421875,40.0,102,1,,
54360125,9,2059.9365234375,42.0,7,1,,
54360125,,,,,,607768.3837890625,1400.0
54360126,0,1000,0.0,42,1,,
54360126,1,1200,12.0,19,1,,
54360126,2,600.0,6.0,72,1,,
54360126,3,1031.25,48.0,80,1,,
54360126,4,937.5,103.0,23,1,,
54360126,5,937.5,93.0,28,1,,
54360126,6,1125.0,76.0,31,1,,
54360126,7,937.5,85.0,18,1,,
54360126,8,984.375,38.0,104,1,,
54360126,9,791.015625,42.0,7,1,,
54360126,,,,,,438474.609375,1400.0
54360127,0,1000,0.0,33,1,,
54360127,1,1500.0,3.0,31,1,,
54360127,2,750.0,9.0,80,1,,
54360127,3,1031.25,59.0,39,1,,
54360127,4,1171.875,73.0,27,1,,
54360127,5,878.90625,67.0,11,1,,
54360127,6,791.015625,33.0,75,1,,
54360127,7,659.1796875,86.0,45,1,,
54360127,8,922.8515625,66.0,36,1,,
54360127,9,741.5771484375,2.0,52,1,,
54360127,,,,,,422301.26953125,1400.0
54360128,0,1000,0.0,36,1,,
54360128,1,1500.0,6.0,113,1,,
54360128,2,1000.0,94.0,8,1,,
54360128,3,1718.75,72.0,11,1,,
54360128,4,1171.875,58.0,13,1,,
54360128,5,1464.84375,38.0,104,1,,
54360128,6,2197.265625,97.0,41,1,,
54360128,7,2288.818359375,116.0,0,1,,
54360128,8,2403.25927734375,51.0,49,1,,
54360128,9,1931.1904907226562,0.0,53,1,,
54360128,,,,,,743685.0662231445,1400.0
54360129,0,1000,0.0,107,1,,
54360129,1,1200,77.0,15,1,,
54360129,2,1000.0,67.0,11,1,,
54360129,3,1718.75,48.0,43,1,,
54360129,4,1562.5,66.0,0,1,,
54360129,5,1171.875,33.0,66,1,,
54360129,6,1406.25,54.0,6,1,,
54360129,7,1171.875,38.0,32,1,,
54360129,8,2050.78125,5.0,113,1,,
54360129,9,1647.94921875,18.0,28,1,,
54360129,,,,,,649568.359375,1400.0
54360200,0,1000,0.0,36,1,,
54360200,1,1200,6.0,20,1,,
54360200,2,600.0,1.0,127,1,,
54360200,3,1031.25,98.0,52,1,,
54360200,4,703.125,125.0,23,1,,
54360200,5,878.90625,115.0,12,1,,
54360200,6,1054.6875,82.0,29,1,,
54360200,7,659.1796875,89.0,30,1,,
54360200,8,692.138671875,54.0,54,1,,
54360200,9,556.182861328125,8.0,40,1,,
54360200,,,,,,367027.880859375,1400.0
54360201,0,1000,0.0,32,1,,
54360201,1,1200,2.0,31,1,,
54360201,2,600.0,8.0,40,1,,
54360201,3,1031.25,18.0,66,1,,
54360201,4,1171.875,59.0,13,1,,
54360201,5,878.90625,39.0,63,1,,
54360201,6,1318.359375,57.0,33,1,,
54360201,7,1373.291015625,68.0,29,1,,
54360201,8,1922.607421875,32.0,84,1,,
54360201,9,2059.9365234375,16.0,38,1,,
54360201,,,,,,595475.87890625,1400.0
54360202,0,1000,0.0,32,1,,
54360202,1,1200,2.0,31,1,,
54360202,2,800,8.0,40,1,,
54360202,3,1375.0,18.0,9,1,,
54360202,4,1562.5,2.0,95,1,,
54360202,5,1562.5,64.0,12,1,,
54360202,6,2343.75,31.0,76,1,,
54360202,7,1953.125,85.0,37,1,,
54360202,8,2734.375,57.0,86,1,,
54360202,9,3662.109375,43.0,7,1,,
54360202,,,,,,832444.140625,1400.0
54360203,0,1000,0.0,32,1,,
54360203,1,1500.0,2.0,31,1,,
54360203,2,1250.0,8.0,111,1,,
54360203,3,2148.4375,89.0,17,1,,
54360203,4,1464.84375,81.0,14,1,,
54360203,5,1098.6328125,62.0,69,1,,
54360203,6,1647.94921875,86.0,50,1,,
54360203,7,1716.61376953125,114.0,25,1,,
54360203,8,3004.0740966796875,74.0,38,1,,
54360203,9,4023.313522338867,12.0,39,1,,
54360203,,,,,,786963.7622833252,1400.0
54360204,0,1000,0.0,30,1,,
54360204,1,900.0,0.0,32,1,,
54360204,2,600.0,7.0,71,1,,
54360204,3,1031.25,48.0,87,1,,
54360204,4,1171.875,110.0,37,1,,
54360204,5,1464.84375,114.0,2,1,,
54360204,6,2197.265625,71.0,16,1,,
54360204,7,2288.818359375,65.0,54,1,,
54360204,8,3204.345703125,54.0,75,1,,
54360204,9,3433.2275390625,29.0,17,1,,
54360204,,,,,,735351.0498046875,1400.0
54360205,0,1000,0.0,39,1,,
54360205,1,1500.0,9.0,30,1,,
54360205,2,1250.0,14.0,38,1,,
54360205,3,1289.0625,22.0,9,1,,
54360205,4,878.90625,6.0,123,1,,
54360205,5,659.1796875,96.0,11,1,,
54360205,6,988.76953125,62.0,50,1,,
54360205,7,1029.96826171875,90.0,30,1,,
54360205,8,1802.4444580078125,55.0,67,1,,
54360205,9,1448.3928680419922,22.0,36,1,,
54360205,,,,,,552201.4541625977,1400.0
54360206,0,1000,0.0,36,1,,
54360206,1,900.0,6.0,51,1,,
54360206,2,450.0,32.0,0,1,,
54360206,3,773.4375,2.0,116,1,,
54360206,4,527.34375,93.0,0,1,,
54360206,5,395.5078125,60.0,38,1,,
54360206,6,474.609375,53.0,27,1,,
54360206,7,395.5078125,58.0,52,1,,
54360206,8,692.138671875,45.0,82,1,,
54360206,9,741.5771484375,27.0,43,1,,
54360206,,,,,,346172.0947265625,1400.0
54360207,0,1000,0.0,70,1,,
54360207,1,1500.0,40.0,0,1,,
54360207,2,1000.0,15.0,86,1,,
54360207,3,1718.75,71.0,45,1,,
54360207,4,1562.5,91.0,25,1,,
54360207,5,1953.125,83.0,14,1,,
54360207,6,1757.8125,52.0,0,1,,
54360207,7,1831.0546875,30.0,77,1,,
54360207,8,1922.607421875,42.0,100,1,,
54360207,9,2059.9365234375,42.0,38,1,,
54360207,,,,,,745779.541015625,1400.0
54360208,0,1000,0.0,30,1,,
54360208,1,900.0,0.0,42,1,,
54360208,2,450.0,17.0,19,1,,
54360208,3,464.0625,6.0,30,1,,
54360208,4,316.40625,11.0,39,1,,
54360208,5,395.5078125,17.0,114,1,,
54360208,6,474.609375,86.0,32,1,,
54360208,7,395.5078125,96.0,19,1,,
54360208,8,692.138671875,50.0,57,1,,
54360208,9,556.182861328125,7.0,40,1,,
54360208,,,,,,272600.9765625,1400.0
54360209,0,1000,0.0,32,1,,
54360209,1,1500.0,2.0,33,1,,
54360209,2,750.0,10.0,100,1,,
54360209,3,1289.0625,80.0,15,1,,
54360209,4,1464.84375,70.0,28,1,,
54360209,5,1464.84375,65.0,12,1,,
54360209,6,1757.8125,32.0,8,1,,
54360209,7,1098.6328125,18.0,56,1,,
54360209,8,1922.607421875,9.0,120,1,,
54360209,9,2059.9365234375,29.0,34,1,,
54360209,,,,,,651266.357421875,1400.0
54360210,0,1000,0.0,39,1,,
54360210,1,900.0,9.0,30,1,,
54360210,2,600.0,14.0,68,1,,
54360210,3,825.0,52.0,28,1,,
54360210,4,937.5,55.0,74,1,,
54360210,5,937.5,96.0,50,1,,
54360210,6,1406.25,101.0,21,1,,
54360210,7,1171.875,100.0,50,1,,
54360210,8,1230.46875,85.0,18,1,,
54360210,9,1647.94921875,3.0,42,1,,
54360210,,,,,,466137.3046875,1400.0
54360211,0,1000,0.0,33,1,,
54360211,1,900.0,3.0,31,1,,
54360211,2,600.0,9.0,70,1,,
54360211,3,825.0,49.0,28,1,,
54360211,4,562.5,52.0,77,1,,
54360211,5,562.5,96.0,15,1,,
54360211,6,675.0,66.0,54,1,,
54360211,7,562.5,98.0,22,1,,
54360211,8,590.625,55.0,61,1,,
54360211,9,632.8125,16.0,38,1,,
54360211,,,,,,327150.0,1400.0
54360212,0,1000,0.0,42,1,,
54360212,1,1500.0,12.0,19,1,,
54360212,2,750.0,6.0,144,1,,
54360212,3,1289.0625,120.0,19,1,,
54360212,4,1464.84375,114.0,15,1,,
54360212,5,1831.0546875,96.0,46,1,,
54360212,6,2746.58203125,97.0,26,1,,
54360212,7,2861.02294921875,101.0,17,1,,
54360212,8,5006.7901611328125,53.0,97,1,,
54360212,9,5364.418029785156,50.0,0,1,,
54360212,,,,,,947400.5279541016,1400.0
54360213,0,1000,0.0,45,1,,
54360213,1,1200,15.0,28,1,,
54360213,2,800,18.0,75,1,,
54360213,3,1100,63.0,31,1,,
